151,1150.198,1050.009,5.628,3.577,0.763000000000001,
152,1150.198,1050.009,5.645,3.591,0.768000000000001,
153,1151.48,1050.801,5.669,3.6,0.772000000000001,
154,1151.48,1050.801,5.705,3.623,0.777000000000001,
155,1151.501,1050.809,5.718,3.631,0.781000000000001,
156,1151.501,1050.809,5.766,3.665,0.785000000000001,
157,1151.501,1050.809,5.788,3.677,0.789000000000001,
158,1151.501,1050.809,5.853,3.707,0.795000000000001,
159,1151.501,1050.809,6.032,3.73,0.800000000000001,
160,1182.543,1077.721,6.052,3.746,0.806000000000001,
161,1182.543,1077.721,6.086,3.777,0.811000000000001,
162,1182.543,1077.721,6.104,3.793,0.815000000000001,
163,1182.543,1077.721,6.118,3.805,0.818000000000001,
164,1182.543,1077.721,6.148,3.817,0.822000000000001,
165,1182.543,1077.721,6.182,3.849,0.826000000000001,
166,1182.543,1077.721,6.242,3.869,0.830000000000001,
167,1182.543,1077.721,6.26,3.886,0.833000000000001,
168,1182.543,1077.721,6.32,3.924,0.838000000000001,
169,1182.543,1077.721,6.372,3.96,0.842000000000001,
170,1182.543,1077.721,6.404,3.991,0.846000000000001,
171,1182.543,1077.721,6.444,4.031,0.850000000000001,
172,1183.252,1078.172,6.465,4.042,0.854000000000001,
173,1183.252,1078.172,6.516,4.066,0.859000000000001,
174,1183.252,1078.172,6.557,4.107,0.864000000000001,
175,1186.658,1080.488,6.574,4.121,0.868000000000001,
176,1196.862,1086.176,6.64,4.129,0.872000000000001,
177,1196.862,1086.176,6.662,4.149,0.876000000000001,
178,1196.862,1086.176,6.697,4.181,0.881000000000001,
179,1196.928,1086.219,6.717,4.189,0.886000000000001,
180,1196.928,1086.219,6.741,4.212,0.891000000000001,
181,1243.861,1110.367,6.756,4.226,0.896000000000001,
182,1247.748,1113.368,6.77,4.241,0.900000000000001,
183,1247.748,1113.368,6.79,4.259,0.905000000000001,
184,1247.748,1113.368,6.847,4.314,0.911000000000001,
185,1247.748,1113.368,6.874,4.338,0.916000000000001,
186,1247.786,1113.391,6.884,4.345,0.920000000000001,
187,1247.786,1113.391,6.92,4.38,0.924000000000001,
188,1247.786,1113.391,6.964,4.424,0.929000000000001,
189,1247.786,1113.391,7.014,4.457,0.933000000000001,
190,1247.786,1113.391,7.04,4.481,0.937000000000001,
191,1247.786,1113.391,7.134,4.527,0.942000000000001,
192,1247.786,1113.391,7.178,4.556,0.947000000000001,
193,1247.786,1113.391,7.216,4.575,0.951000000000001,
194,1248.368,1113.658,7.25,4.595,0.956000000000001,
195,1248.368,1113.658,7.264,4.611,0.960000000000001,
196,1248.368,1113.658,7.34,4.651,0.965000000000001,
197,1248.368,1113.658,7.405,4.71,0.971000000000001,
198,1248.368,1113.658,7.424,4.723,0.975000000000001,
199,1248.368,1113.658,7.503,4.741,0.980000000000001,
200,1248.627,1113.78,7.533,4.751,0.985000000000001,
201,1248.627,1113.78,7.6,4.76899999999999,0.990000000000001,
202,1248.627,1113.78,7.65,4.815,0.995000000000001,
203,1248.639,1113.784,7.658,4.81899999999999,0.999000000000001,
204,1257.32,1121.875,7.681,4.83999999999999,1.003,
205,1257.32,1121.875,7.734,4.89299999999999,1.008,
206,1257.32,1121.875,7.833,4.92799999999999,1.012,
207,1257.32,1121.875,7.904,4.96399999999999,1.019,
208,1257.333,1121.882,7.918,4.97499999999999,1.023,
209,1257.333,1320.807,7.937,4.99099999999999,1.029,
210,1257.333,1320.807,8.002,5.02799999999999,1.034,
211,1257.333,1320.807,8.026,5.04999999999999,1.039,
212,1260.277,1322.761,8.312,5.07499999999999,1.043,
213,1261.644,1323.554,8.343,5.08999999999999,1.048,
214,1261.644,1323.554,8.39,5.11799999999999,1.054,
215,1262.603,1324.165,8.409,5.13799999999999,1.059,
216,1262.603,1324.165,8.498,5.20299999999999,1.065,
217,1262.603,1324.165,8.544,5.24099999999999,1.07,
218,1314.863,1354.934,8.561,5.25499999999999,1.075,
219,1314.863,1354.934,8.577,5.26599999999999,1.079,
220,1314.946,1354.967,8.59,5.28199999999999,1.083,
221,1314.946,1354.967,8.657,5.32799999999999,1.087,
222,1439.988,1413.889,8.927,5.34299999999999,1.091,
223,1439.988,1413.889,8.987,5.36799999999999,1.095,
224,1443.771,1416.54,9.001,5.37799999999999,1.099,
225,1443.771,1416.54,9.022,5.395,1.103,
226,1449.422,1420.674,9.045,5.41799999999999,1.107,
227,1449.422,1420.674,9.065,5.432,1.111,
228,1449.422,1420.674,9.086,5.446,1.115,
229,1449.422,1420.674,9.105,5.464,1.119,
230,1449.422,1420.674,9.148,5.517,1.124,
231,1449.422,1420.674,9.185,5.53999999999999,1.129,
232,1449.422,1420.674,9.203,5.55899999999999,1.133,
233,1451.746,1422.189,9.243,5.576,1.137,
234,1451.746,1422.189,9.288,5.60199999999999,1.142,
235,1451.746,1422.189,9.317,5.62799999999999,1.147,
236,1496.076,1455.366,9.33,5.63899999999999,1.151,
237,1496.076,1455.366,9.361,5.674,1.156,
238,1496.076,1455.366,9.42,5.691,1.16,
239,1496.076,1455.366,9.499,5.73499999999999,1.165,
240,1496.076,1455.366,9.541,5.746,1.169,
241,1496.076,1455.366,9.584,5.773,1.173,
242,1511.417,1464.973,9.604,5.78499999999999,1.177,
243,1511.417,1464.973,9.623,5.80099999999999,1.181,
244,1511.417,1464.973,9.653,5.82099999999999,1.185,
245,1512.348,1465.426,9.678,5.83199999999999,1.189,
246,1512.348,1465.426,9.691,5.84299999999999,1.193,
247,1512.348,1465.426,9.732,5.87499999999999,1.197,
248,1512.348,1465.426,9.916,5.91699999999999,1.202,
249,1512.387,1465.446,9.92699999999999,5.92499999999999,1.206,
250,1609.833,1540.205,9.94599999999999,5.94199999999999,1.211,
251,1609.833,1540.205,9.97799999999999,5.96199999999999,1.216,
252,1609.833,1540.205,10.038,6.00999999999999,1.222,
253,1609.897,1540.245,10.079,6.02199999999999,1.226,
254,1609.897,1540.245,10.116,6.05499999999999,1.231,
255,1609.897,1540.245,10.138,6.06699999999999,1.236,
256,1664.014,1583.816,10.252,6.07799999999999,1.24,
257,1664.014,1583.816,10.288,6.11099999999999,1.245,
258,1664.014,1583.816,10.339,6.12899999999999,1.249,
259,1664.014,1583.816,10.412,6.15899999999999,1.253,
260,1665.445,1584.922,10.44,6.17399999999999,1.257,
261,1668.602,1586.946,10.453,6.18399999999999,1.261,
262,1668.602,1685.278,10.471,6.19899999999999,1.265,
263,1668.716,1685.291,10.483,6.20599999999999,1.269,
264,1711.103,1711.364,10.521,6.21699999999999,1.274,
265,1711.103,1711.364,10.546,6.23499999999999,1.278,
266,1711.132,1711.376,10.6,6.24099999999999,1.282,
267,1711.132,1711.376,10.617,6.25299999999999,1.286,
268,1711.132,1711.376,10.646,6.27899999999999,1.291,
269,1711.132,1711.376,10.713,6.30599999999999,1.296,
270,1711.132,1711.376,10.748,6.32699999999999,1.301,
271,1711.132,1711.376,10.796,6.35999999999999,1.306,
272,1711.132,1711.376,10.873,6.36999999999999,1.31,
273,1711.132,1711.376,10.933,6.39899999999999,1.315,
274,1711.132,1711.376,11.019,6.41399999999999,1.32,
275,1711.132,1711.376,11.042,6.43299999999999,1.326,
276,1711.132,1711.376,11.108,6.49299999999999,1.332,
277,1717.679,1716.706,11.119,6.50199999999999,1.336,
278,1726.609,1721.902,11.155,6.51999999999999,1.34,
279,1771.264,1749.315,11.173,6.52899999999999,1.344,
280,1771.264,1749.315,11.212,6.56799999999999,1.348,
281,1771.264,1749.315,11.274,6.60999999999999,1.353,
282,1771.278,1749.319,11.295,6.61499999999999,1.357,
283,1771.278,1749.319,11.335,6.65099999999999,1.361,
284,1771.278,1749.319,11.424,6.67999999999999,1.366,
285,1771.278,1749.319,11.472,6.69699999999999,1.371,
286,1771.278,1749.319,11.509,6.71999999999999,1.375,
287,1771.278,1749.319,11.524,6.73699999999999,1.379,
288,1771.278,1749.319,11.599,6.76099999999999,1.384,
289,1905.466,1853.132,11.63,6.77099999999999,1.389,
290,1905.466,1853.132,11.645,6.78599999999999,1.394,
291,1905.466,1853.132,11.703,6.81399999999999,1.399,
292,1910.41,1857.492,11.726,6.82499999999999,1.404,
293,1910.41,1857.492,11.753,6.84299999999999,1.409,
294,1910.41,2153.501,11.82,6.88699999999999,1.414,
295,1919.255,2158.844,11.834,6.89599999999999,1.418,
296,2193.381,2303.517,12.013,6.91099999999999,1.422,
297,2193.381,2303.517,12.044,6.93899999999999,1.426,
298,2193.381,2303.517,12.097,6.98799999999999,1.431,
299,2194.934,2304.496,12.137,6.99599999999999,1.435,
300,2194.934,2304.496,12.18,7.00899999999999,1.439,
301,2196.833,2305.643,12.195,7.01799999999999,1.442,
302,2196.853,2305.648,12.234,7.02899999999999,1.445,
303,2202.139,2308.672,12.254,7.04499999999999,1.449,
304,2203.869,2309.953,12.268,7.05599999999999,1.453,
305,2203.869,2309.953,12.337,7.09899999999999,1.457,
306,2203.869,2309.953,12.356,7.11599999999999,1.46,
307,2296.353,2367.803,12.377,7.13399999999999,1.464,
308,2296.353,2367.803,12.445,7.17799999999999,1.469,
309,2296.353,2367.803,12.509,7.20999999999999,1.474,
310,2296.353,2367.803,12.558,7.25799999999999,1.479,
311,2296.353,2367.803,12.585,7.28099999999999,1.483,
312,2296.353,2367.803,12.634,7.30999999999999,1.488,
313,2296.353,2367.803,12.699,7.36899999999999,1.494,
314,2297.323,2368.563,12.71,7.37999999999999,1.498,
315,2297.323,2368.563,12.746,7.40099999999999,1.503,
316,2298.365,2369.3,12.766,7.41999999999999,1.507,
317,2298.379,2369.305,12.775,7.42499999999999,1.511,
318,2300.696,2370.974,12.809,7.44499999999999,1.516,
319,2300.696,2370.974,12.823,7.45599999999999,1.52,
320,2300.714,2370.989,12.835,7.46199999999999,1.525,
321,2300.714,2370.989,12.888,7.49699999999999,1.531,
322,2300.714,2370.989,12.923,7.52299999999999,1.535,
323,2300.714,2370.989,12.973,7.55499999999999,1.54,
324,2308.368,2376.198,12.988,7.56599999999999,1.544,
325,2308.368,2669.757,13.046,7.60599999999999,1.548,
326,2308.389,2669.769,13.058,7.61299999999999,1.552,
327,2308.389,2669.769,13.105,7.62999999999999,1.559,
328,2308.412,2669.78,13.117,7.64099999999999,1.563,
329,2308.457,2669.806,13.139,7.64899999999999,1.567,
330,2308.457,2669.806,13.19,7.66899999999999,1.571,
331,2308.457,2669.806,13.212,7.68299999999999,1.575,
332,2465.054,2764.213,13.269,7.70499999999999,1.579,
333,2465.054,3051.388,13.313,7.73299999999999,1.583,
334,2465.054,3051.388,13.357,7.75899999999999,1.588,
335,2465.054,3051.388,13.388,7.77899999999999,1.593,
336,2465.054,3051.388,13.451,7.79299999999999,1.597,
337,2465.054,3051.388,13.47,7.80899999999999,1.601,
338,2485.886,3064.496,13.501,7.82699999999999,1.606,
339,2485.886,3064.496,13.584,7.88499999999999,1.612,
340,2488.99,3066.336,13.613,7.89799999999999,1.617,
341,2488.99,3066.336,13.651,7.92199999999999,1.622,
342,2488.99,3066.336,13.679,7.94499999999999,1.627,
343,2488.99,3066.336,13.702,7.96499999999999,1.632,
344,2488.99,3066.336,13.716,7.97699999999999,1.636,
345,2488.995,3066.34,13.726,7.98299999999999,1.64,
346,2488.995,3066.34,13.797,8.01099999999999,1.644,
347,2490.571,3067.428,13.835,8.01999999999999,1.648,
348,2490.571,3067.428,13.864,8.04399999999999,1.652,
349,2561.747,3115.624,13.878,8.05599999999999,1.656,
350,2562.327,3115.928,13.958,8.06499999999999,1.66,
351,2562.327,3115.928,13.977,8.07699999999999,1.664,
352,2562.327,3115.928,14.001,8.09899999999999,1.668,
353,2696.389,3188.383,14.018,8.10799999999999,1.672,
354,2696.597,3188.506,14.029,8.11499999999999,1.67699999999999,
355,2696.597,3188.506,14.076,8.15099999999999,1.68299999999999,
356,2696.597,3188.506,14.159,8.18199999999999,1.68799999999999,
357,2696.597,3188.506,14.271,8.21599999999999,1.69299999999999,
358,2696.881,3188.733,14.284,8.22499999999999,1.69699999999999,
359,2696.881,3188.733,14.383,8.27199999999999,1.70299999999999,
360,2696.881,3188.733,14.43,8.29599999999999,1.70799999999999,
361,2696.881,3188.733,14.461,8.31199999999999,1.71199999999999,
362,2696.881,3188.733,14.477,8.32399999999999,1.71599999999999,
363,2696.881,3188.733,14.5,8.34299999999999,1.71999999999999,
364,2696.881,3188.733,14.519,8.35899999999999,1.72399999999999,
365,2696.881,3188.733,14.56,8.39799999999999,1.72799999999999,
366,2696.881,3188.733,14.599,8.42099999999999,1.73199999999999,
367,2696.881,3188.733,14.657,8.45999999999999,1.73699999999999,
368,2696.881,3188.733,14.686,8.48599999999999,1.74199999999999,
369,2696.881,3188.733,14.704,8.49899999999999,1.74599999999999,
370,2696.881,3188.733,14.757,8.55699999999999,1.75099999999999,
371,2696.881,3188.733,14.803,8.58499999999999,1.75599999999999,
372,2705.669,3195.379,14.831,8.60899999999999,1.76099999999999,
373,2705.669,3195.379,14.882,8.65699999999999,1.76699999999999,
374,2705.669,3195.379,14.923,8.67099999999999,1.77199999999999,
375,2705.673,3195.383,14.949,8.67599999999999,1.77899999999999,
376,2829.339,3266.17,14.964,8.68799999999999,1.78299999999999,
377,2829.339,3266.17,14.997,8.69999999999999,1.78699999999999,
378,2829.339,3266.17,15.06,8.73299999999999,1.79099999999999,
379,2829.339,3266.17,15.134,8.78699999999999,1.79599999999999,
380,2829.339,3266.17,15.163,8.81299999999999,1.79999999999999,
381,2829.339,3266.17,15.228,8.84099999999999,1.80399999999999,
382,2829.339,3266.17,15.271,8.85499999999999,1.80899999999999,
383,2829.339,3266.17,15.357,8.87599999999999,1.81299999999999,
384,2876.823,3289.957,15.372,8.88699999999999,1.81699999999999,
385,2876.826,3289.96,15.38,8.89099999999999,1.82099999999999,
386,2876.826,3289.96,15.459,8.94899999999999,1.82599999999999,
387,2876.826,3289.96,15.527,9.00199999999999,1.83199999999999,
388,2878.061,3290.895,15.537,9.01099999999999,1.83699999999999,
389,2878.061,3290.895,15.574,9.04399999999999,1.84199999999999,
390,2878.061,3290.895,15.618,9.05999999999999,1.84699999999999,
391,2878.061,3290.895,15.664,9.08099999999999,1.85199999999999,
392,2878.066,3290.899,15.713,9.08599999999999,1.85699999999999,
393,2878.066,3290.899,15.792,9.13999999999999,1.86499999999999,
394,2878.066,3290.899,15.86,9.17399999999999,1.86999999999999,
395,3171.896,3290.899,15.949,9.19899999999999,1.87499999999999,
396,3171.934,3290.931,15.972,9.21999999999999,1.87999999999999,
397,3171.934,3290.931,15.993,9.23899999999999,1.88499999999999,
398,3171.934,3290.931,16.026,9.26799999999999,1.88999999999999,
399,3171.934,3290.931,16.066,9.29599999999999,1.89499999999999,
400,3171.934,3290.931,16.437,9.34899999999999,1.90099999999999,
401,3171.934,3290.931,16.465,9.374,1.90699999999999,
402,3171.934,3290.931,16.525,9.432,1.91299999999999,
403,3171.934,3290.931,16.575,9.45199999999999,1.91899999999999,
404,3171.94,3290.936,16.612,9.45799999999999,1.92699999999999,
405,3265.498,3340.483,16.666,9.47699999999999,1.93499999999999,
406,3265.498,3340.483,16.714,9.495,1.94299999999999,
407,3280.009,3349.394,16.734,9.50299999999999,1.94799999999999,
408,3280.009,3349.394,16.758,9.52299999999999,1.95199999999999,
409,3280.009,3349.394,16.807,9.56,1.95699999999999,
410,3280.009,3349.394,16.929,9.60299999999999,1.96199999999999,
411,3280.009,3349.394,16.957,9.61799999999999,1.96699999999999,
412,3280.009,3349.394,17.257,9.66699999999999,1.97199999999999,
413,3282.42,3351.256,17.274,9.68099999999999,1.97699999999999,
414,3288.013,3360.52,17.293,9.69599999999999,1.98199999999999,
415,3288.013,3360.52,17.358,9.71999999999999,1.98899999999999,
416,3292.683,3363.475,17.377,9.73599999999999,1.99299999999999,
417,3292.683,3363.475,17.419,9.78399999999999,1.99799999999999,
418,3292.683,3363.475,17.437,9.80199999999999,2.00499999999999,
419,3344.046,3427.534,17.466,9.81899999999999,2.00899999999999,
420,3381.086,3452.364,17.486,9.83399999999999,2.01599999999999,
421,3381.086,3713.74,17.544,9.84699999999999,2.02099999999999,
422,3381.086,3713.74,17.575,9.86899999999999,2.02699999999999,
423,3381.098,3713.75,17.586,9.87699999999999,2.03199999999999,
424,3381.098,3713.75,17.615,9.90499999999999,2.03599999999999,
425,3381.312,3713.874,17.649,9.91399999999999,2.03999999999999,
426,3381.317,3713.879,17.668,9.92099999999999,2.04399999999999,
427,3381.317,3713.879,17.77,9.98299999999999,2.04799999999999,
428,3388.073,3718.007,17.789,9.99999999999999,2.05299999999999,
429,3388.073,3718.007,17.842,10.016,2.05799999999999,
430,3388.073,3718.007,17.895,10.051,2.06399999999999,
431,3456.696,3766.78,17.93,10.064,2.06899999999999,
432,3456.696,3766.78,17.988,10.08,2.07399999999999,
433,3456.696,3766.78,18.052,10.14,2.07899999999999,
434,3458.672,3768.156,18.091,10.154,2.08299999999999,
435,3458.672,3768.156,18.135,10.19,2.08699999999999,
436,3458.672,3768.156,18.159,10.21,2.09099999999999,
437,3458.672,3768.156,18.187,10.228,2.09699999999999,
438,3458.672,3768.156,18.206,10.246,2.10299999999999,
439,3458.672,3768.156,18.23,10.266,2.10899999999999,
440,3465.147,3771.009,18.243,10.276,2.11399999999999,
441,3465.147,3771.009,18.368,10.311,2.11899999999999,
442,3465.147,3771.009,18.407,10.331,2.12299999999999,
443,3465.292,3771.122,18.428,10.347,2.12799999999999,
444,3465.292,3771.122,18.488,10.362,2.13299999999999,
445,3465.292,4065.041,18.519,10.388,2.13899999999999,
446,3465.292,4065.041,18.559,10.429,2.14499999999999,
447,3465.292,4065.041,18.573,10.439,2.15099999999999,
448,3465.292,4065.041,18.684,10.451,2.15599999999999,
449,3465.398,4065.118,18.707,10.461,2.15999999999999,
450,3465.406,4065.125,18.718,10.469,2.16399999999999,
451,3465.406,4065.125,18.748,10.495,2.16799999999999,
452,3465.406,4065.125,18.769,10.512,2.17299999999999,
453,3465.431,4065.146,18.788,10.521,2.17699999999999,
454,3465.436,4065.149,18.805,10.527,2.18099999999999,
455,3465.436,4065.149,18.839,10.558,2.18499999999999,
456,3465.436,4355.718,18.854,10.569,2.18999999999999,
457,3465.436,4355.718,18.886,10.591,2.19499999999999,
458,3465.436,4355.718,18.934,10.634,2.19999999999999,
459,3765.23,4623.24,18.961,10.649,2.20499999999999,
460,3765.23,4623.24,19.002,10.686,2.21099999999999,
461,3765.23,4623.24,19.041,10.719,2.21599999999999,
462,3777.64,4630.49,19.055,10.729,2.22099999999999,
463,3777.64,4630.49,19.167,10.768,2.22599999999999,
464,3777.64,4630.49,19.237,10.798,2.23099999999999,
465,3778.223,4630.882,19.251,10.806,2.23699999999999,
466,3778.223,4630.882,19.285,10.823,2.24199999999999,
467,4008.258,4777.944,19.299,10.835,2.24699999999999,
468,4008.271,4777.954,19.328,10.841,2.25299999999999,
469,4008.271,4777.954,19.355,10.865,2.25899999999999,
470,4009.184,4778.378,19.383,10.88,2.26599999999999,
471,4009.184,5065.487,19.408,10.902,2.27299999999999,
472,4017.085,5071.78,19.428,10.92,2.27899999999999,
473,4069.553,5121.189,19.449,10.937,2.28599999999999,
474,4154.733,5173.34,19.492,10.949,2.29099999999999,
475,4154.733,5173.34,19.604,10.968,2.29799999999999,
476,4154.733,5173.34,19.647,10.997,2.30799999999999,
477,4154.733,5173.34,19.671,11.012,2.31199999999999,
478,4154.739,5173.344,19.696,11.02,2.31599999999999,
479,4165.315,5178.598,19.726,11.029,2.31999999999999,
480,4165.315,5178.598,19.75,11.053,2.32499999999999,
481,4165.315,5178.598,19.78,11.072,2.32999999999999,
482,4165.315,5178.598,19.817,11.105,2.33599999999999,
483,4165.321,5178.602,19.827,11.112,2.34099999999999,
484,4167.567,5180.217,19.864,11.12,2.34499999999999,
485,4428.926,5403.064,19.89,11.148,2.34999999999999,
486,4429.755,5403.613,19.923,11.162,2.35399999999999,
487,4429.755,5403.613,19.961,11.185,2.36099999999999,
488,4429.755,5403.613,20.004,11.2,2.36599999999999,
489,4429.769,5403.625,20.015,11.208,2.36999999999999,
490,4429.769,5403.625,20.071,11.26,2.37499999999999,
491,4429.769,5403.625,20.098,11.28,2.37899999999999,
492,4429.769,5403.625,20.344,11.297,2.38499999999999,
493,4502.162,5450.589,20.514,11.315,2.39199999999999,
494,4502.175,5450.599,20.687,11.327,2.39699999999999,
495,4502.271,5450.663,20.948,11.341,2.41099999999999,
496,4502.36,5450.732,20.962,11.347,2.41599999999999,
497,4506.018,5453.321,21.007,11.355,2.42099999999999,
498,4507.816,5454.229,21.025,11.371,2.42499999999999,
499,4507.816,5454.229,21.052,11.397,2.42999999999999,
500,4507.816,5454.229,21.115,11.458,2.43499999999998,
