56,0.019,0.014,0.018,0.013,
57,0.013,0.014,0.048,0.018,
58,0.014,0.012,0.042,0.014,
59,0.031,0.014,0.046,0.018,
60,0.014,0.008,0.009,0.035,
61,0.02,0.019,0.022,0.024,
62,0.039,0.011,0.028,0.012,
63,0.029,0.021,0.026,0.048,
64,0.027,0.013,0.012,0.014,
65,0.006,0.006,0.011,0.007,
66,0.006,0.006,0.014,0.009,
67,0.075,0.018,0.022,0.061,
68,0.036,0.017,0.02,0.024,
69,0.053,0.016,0.02,0.026,
70,0.039,0.038,0.049,0.06,
71,0.036,0.043,0.058,0.038,
72,0.04,0.033,0.036,0.098,
73,0.031,0.015,0.027,0.017,
74,0.016,0.016,0.03,0.025,
75,0.034,0.013,0.033,0.022,
76,0.029,0.024,0.04,0.029,
77,0.084,0.025,0.041,0.03,
78,0.024,0.023,0.026,0.026,
79,0.043,0.022,0.047,0.042,
80,0.072,0.044,0.063,0.043,
81,0.031,0.021,0.044,0.027,
82,0.018,0.01,0.01,0.011,
83,0.009,0.009,0.008,0.009,
84,0.012,0.015,0.009,0.011,
85,0.032,0.013,0.016,0.021,
86,0.023,0.016,0.018,0.018,
87,0.022,0.011,0.02,0.016,
88,0.015,0.014,0.064,0.014,
89,0.016,0.014,0.032,0.014,
90,0.011,0.009,0.026,0.035,
91,0.041,0.036,0.046,0.037,
92,0.015,0.012,0.014,0.037,
93,0.037,0.022,0.022,0.053,
94,0.045,0.027,0.019,0.018,
95,0.026,0.028,0.032,0.032,
96,0.044,0.038,0.052,0.038,
97,0.01,0.009,0.01,0.008,
98,0.042,0.035,0.042,0.05,
99,0.042,0.037,0.033,0.078,
100,0.046,0.041,0.037,0.06,
101,0.06,0.016,0.018,0.041,
102,0.024,0.028,0.046,0.041,
103,0.007,0.007,0.008,0.008,
104,0.013,0.013,0.01,0.013,
105,0.022,0.014,0.017,0.017,
106,0.033,0.026,0.069,0.031,
107,0.013,0.013,0.016,0.016,
108,0.012,0.008,0.011,0.015,
109,0.096,0.032,0.051,0.035,
110,0.018,0.014,0.146,0.028,
111,0.02,0.018,0.025,0.044,
112,0.011,0.009,0.01,0.024,
113,0.016,0.014,0.015,0.022,
114,0.036,0.036,0.037,0.08,
115,0.026,0.009,0.01,0.011,
116,0.03,0.016,0.034,0.02,
117,0.023,0.018,0.053,0.022,
118,0.019,0.016,0.019,0.02,
119,0.026,0.009,0.009,0.015,
120,0.033,0.034,0.04,0.059,
121,0.038,0.039,0.041,0.04,
122,0.023,0.022,0.027,0.027,
123,0.024,0.032,0.032,0.028,
124,0.02,0.01,0.035,0.014,
125,0.061,0.028,0.04,0.035,
126,0.026,0.015,0.062,0.023,
127,0.016,0.01,0.01,0.078,
128,0.023,0.011,0.013,0.013,
129,0.034,0.021,0.038,0.069,
130,0.023,0.026,0.021,0.081,
131,0.057,0.007,0.009,0.009,
132,0.042,0.028,0.029,0.051,
133,0.047,0.04,0.038,0.047,
134,0.022,0.01,0.014,0.033,
135,0.021,0.02,0.032,0.048,
136,0.033,0.012,0.022,0.016,
137,0.053,0.046,0.055,0.057,
138,0.042,0.039,0.108,0.067,
139,0.024,0.015,0.055,0.057,
140,0.011,0.005,0.06,0.007,
141,0.031,0.015,0.014,0.026,
142,0.015,0.007,0.049,0.011,
143,0.04,0.023,0.025,0.038,
144,0.036,0.018,0.021,0.023,
145,0.024,0.006,0.006,0.012,
146,0.01,0.008,0.009,0.071,
147,0.026,0.024,0.082,0.11,
148,0.029,0.019,0.032,0.02,
149,0.118,0.025,0.033,0.023,
150,0.029,0.012,0.012,0.016,
151,0.038,0.022,0.024,0.028,
152,0.038,0.012,0.027,0.099,
153,0.009,0.008,0.011,0.403,
154,0.013,0.015,0.044,0.078,
155,0.011,0.009,0.04,0.01,
156,0.031,0.024,0.027,0.029,
157,0.01,0.008,0.02,0.009,
158,0.034,0.025,0.049,0.029,
159,0.02,0.017,0.02,0.023,
160,0.023,0.015,0.018,0.025,
161,0.036,0.021,0.024,0.059,
162,0.018,0.015,0.037,0.017,
163,0.019,0.011,0.023,0.014,
164,0.014,0.008,0.008,0.011,
165,0.196,0.028,0.07,0.036,
166,0.035,0.022,0.033,0.024,
167,0.047,0.014,0.028,0.017,
168,0.041,0.027,0.032,0.054,
169,0.022,0.023,0.026,0.026,
170,0.019,0.019,0.02,0.061,
171,0.018,0.017,0.02,0.021,
172,0.018,0.008,0.014,0.011,
173,0.033,0.017,0.021,0.023,
174,0.04,0.028,0.031,0.045,
175,0.029,0.011,0.02,0.073,
176,0.027,0.011,0.023,0.019,
177,0.029,0.02,0.029,0.048,
178,0.072,0.025,0.024,0.065,
179,0.063,0.008,0.008,0.01,
180,0.017,0.021,0.016,0.019,
181,0.027,0.011,0.012,0.031,
182,0.021,0.01,0.012,0.028,
183,0.032,0.011,0.012,0.056,
184,0.046,0.036,0.071,0.052,
185,0.034,0.019,0.044,0.022,
186,0.006,0.005,0.008,0.033,
187,0.043,0.022,0.036,0.027,
188,0.052,0.028,0.032,0.049,
189,0.049,0.031,0.03,0.035,
190,0.032,0.017,0.021,0.028,
191,0.058,0.029,0.108,0.04,
192,0.042,0.025,0.041,0.061,
